,id,date,user,text,hashtags,mentions,phones,vehicles
511,1.2296214715398922e+18,2020-02-18 04:19:38,DcpNorthDelhi,Sensitization programs for school children regarding good touch bad touch have been organized during… https://t.co/wdOaJJxVyq,NaN,NaN,NaN,NaN
512,1.2294307096111964e+18,2020-02-17 15:41:37,DcpNorthDelhi,https://t.co/CSYV5PvVjA,NaN,NaN,NaN,NaN
513,1.2294294797321708e+18,2020-02-17 15:36:44,DcpNorthDelhi,""" अभिमान मेरा है दिल्ली पुलिस ""
The Delhi Police Song
@DelhiPolice https://t.co/pkXXso0rJX",NaN,['@DelhiPolice'],NaN,NaN
514,1.2294009990995395e+18,2020-02-17 13:43:34,DcpNorthDelhi,"#SeniorCitizen Registeration camp organized during #DelhiPoliceWeek. Your smile is our Reward.

@DelhiPolice https://t.co/nRm1b41vCI","['#SeniorCitizen', '#DelhiPoliceWeek']",['@DelhiPolice'],NaN,NaN
515,1.22940049097207e+18,2020-02-17 13:41:32,DcpNorthDelhi,"#SchoolVisit by Police personnel during #DelhiPoliceWeek. Told about traffic rules and #112
#PoliceDost
@DelhiPolice https://t.co/hmzB88TJ5M","['#SchoolVisit', '#DelhiPoliceWeek', '#PoliceDost']",['@DelhiPolice'],NaN,NaN
516,1.229296951981527e+18,2020-02-17 06:50:07,DcpNorthDelhi,https://t.co/GHdmuRQ3mj,NaN,NaN,NaN,NaN
517,1.2292969070605148e+18,2020-02-17 06:49:56,DcpNorthDelhi,https://t.co/OAyG3W6IDB,NaN,NaN,NaN,NaN
518,1.229296634997039e+18,2020-02-17 06:48:51,DcpNorthDelhi,"Self defense training organized in Daulat Ram College during #DelhiPoliceWeek.
450 students trained. 
#GirlsPower… https://t.co/cqjORy9Ltt","['#DelhiPoliceWeek', '#GirlsPower']",NaN,NaN,NaN
519,1.2292627055942656e+18,2020-02-17 04:34:02,DcpNorthDelhi,"#DelhiPoliceWeek
#YamunaCleaning taken up by staff of PS Timarpur, Waziarabad and Civil Lines.
Before and after pic… https://t.co/XIeM0KmYWk","['#DelhiPoliceWeek', '#YamunaCleaning']",NaN,NaN,NaN
520,1.2290184574227456e+18,2020-02-16 12:23:28,DcpNorthDelhi,PS Sadar Bazar of North District has been awarded the best Police Station of Delhi today at the Raising Day of… https://t.co/sf3NEY2oFd,NaN,NaN,NaN,NaN
521,1.228221772639531e+18,2020-02-14 07:37:44,DcpNorthDelhi,Rajeev @ Golu has been committing thefts in and around Railway stations. He was declared a Proclaimed offender by c… https://t.co/AHPeHYcOpR,NaN,NaN,NaN,NaN
522,1.2281814156923986e+18,2020-02-14 04:57:22,DcpNorthDelhi,Vehicle battery thieves namely Rizwan and Bilal of Mustafabad have been arrested by Team of PS Sarai Rohilla along… https://t.co/w2TyALVrQA,NaN,NaN,NaN,NaN
523,1.2279235831307264e+18,2020-02-13 11:52:50,DcpNorthDelhi,RT @DDNewslive: World Radio Day is celebrated every February 13 as the medium reaches the widest audience. #WorldRadioDay #WorldRadioDay202…,['#WorldRadioDay'],['@DDNewslive'],NaN,NaN
524,1.2260888661818368e+18,2020-02-08 10:22:19,DcpNorthDelhi,"RT @GoyalPradeepCA: At our booth, delhi police staff on duty was doing commendable job. I salute them for their helping hands &amp; politely ha…",NaN,['@GoyalPradeepCA'],NaN,NaN
525,1.2260888661818368e+18,2020-02-08 10:22:19,DcpNorthDelhi,"RT @GoyalPradeepCA: At our booth, delhi police staff on duty was doing commendable job. I salute them for their helping hands &amp; politely ha…",NaN,['@GoyalPradeepCA'],NaN,NaN
526,1.2260861834756588e+18,2020-02-08 10:11:40,DcpNorthDelhi,"The #Centenarian and 90+ voters at various booths. Pleasure to meet you :-) 
#DelhiAssemblyPolls… https://t.co/55JdxHbUiE","['#Centenarian', '#DelhiAssemblyPolls']",NaN,NaN,NaN
527,1.2260496858753556e+18,2020-02-08 07:46:38,DcpNorthDelhi,"Go Delhi Go. Vote. 
@DelhiPolice 
#DelhiAssemblyPolls #DelhiAssemblyElection2020 https://t.co/ISisDlMW1J",['#DelhiAssemblyPolls'],['@DelhiPolice'],NaN,NaN
528,1.225038509406331e+18,2020-02-05 12:48:35,DcpNorthDelhi,"Motor Boat patrolling in #Yamuna River.

#DelhiElections2020 
@DelhiPolice https://t.co/g0nrldv49v",['#Yamuna'],['@DelhiPolice'],NaN,NaN
529,1.2246410641385021e+18,2020-02-04 10:29:17,DcpNorthDelhi,"#RouteMarch in #PuraniDilli
#WalledCity
#DelhiElections2020
#DelhiAssemblyPolls
@DelhiPolice https://t.co/EfEYBpYHrM","['#RouteMarch', '#PuraniDilli', '#WalledCity', '#DelhiAssemblyPolls']",['@DelhiPolice'],NaN,NaN
530,1.2246281958208922e+18,2020-02-04 09:38:09,DcpNorthDelhi,@kunalone @CeodelhiOffice Thankyou sir,NaN,"['@kunalone', '@CeodelhiOffice']",NaN,NaN
531,1.2246218199671316e+18,2020-02-04 09:12:48,DcpNorthDelhi,"#Patrolling
#AreaDomination 
#DelhiAssemblyPolls 
@DelhiPolice https://t.co/jc9Mxx9y9S","['#Patrolling', '#AreaDomination', '#DelhiAssemblyPolls']",['@DelhiPolice'],NaN,NaN
532,1.2238353253922775e+18,2020-02-02 05:07:33,DcpNorthDelhi,Great efforts meet Great success. Waseem from Meerut has been arrested by team of special staff after a brief encou… https://t.co/cHqw8EL5UW,NaN,NaN,NaN,NaN
533,1.2355292954071e+18,2020-03-05 11:35:13,DCPNWestDelhi,"HC Nitin, Ct Mukesh &amp; Ct Nawal of PS Adarsh Nagar have arrested 2 snatchers Suraj &amp; Wasiur involved in several case… https://t.co/lzeNVWc94g",NaN,NaN,NaN,NaN
534,1.2330762204363284e+18,2020-02-27 17:07:35,DCPNWestDelhi,No violence has taken place in the Jahangirpuri area. Do not spread or believe rumours. Senior Police officers are… https://t.co/uAk05nf7SG,NaN,NaN,NaN,NaN
535,1.231035339331924e+18,2020-02-22 01:57:51,DCPNWestDelhi,"On the 1st anniversary of ""Naazuk"" in Jahangirpuri in the presence of Joint Commissioner of Police, Northern Range,… https://t.co/XbbMtxKd3j",NaN,NaN,NaN,NaN
536,1.225080363640189e+18,2020-02-05 15:34:54,DCPNWestDelhi,Hard work &amp; professionalism by district Special Staff  led to arrest of 5 desperate robbers who committed robbery i… https://t.co/60mqOuLT8R,NaN,NaN,NaN,NaN
537,,2020-02-21 14:40:22,DCPSEastDelhi,Waste to Wonder Park Festival 2020:  Security arrangement for opening ceremony and visit of Hon'ble LG Delhi.… https://t.co/iFR7K9CNlm,NaN,NaN,NaN,NaN
538,1.2305127436413379e+18,2020-02-20 15:21:14,DCPSEastDelhi,"Delhi Police Week: Tenant Verification camps organised in JJ colony, MPK and Khadda colony, PS Kalindi Kunj,  Khijr… https://t.co/cC9RF6rUb5",NaN,NaN,NaN,NaN
539,1.2305114333449052e+18,2020-02-20 15:16:02,DCPSEastDelhi,"Delhi Police Week: Meeting with Maulvis, Qazis and Madarsa students of Gandhi camp Okhla mandi Masjid by PS Amar Co… https://t.co/S1pUAlLhUE",NaN,NaN,NaN,NaN
540,1.230435416253223e+18,2020-02-20 10:13:58,DCPSEastDelhi,Delhi Police Week: Drawing competition and certificate distribution at Shaheen Public School and Visit to PS Shahee… https://t.co/SHtr3q5wwJ,NaN,NaN,NaN,NaN
541,1.2301753995748188e+18,2020-02-19 17:00:45,DCPSEastDelhi,Auto lifter Zacky Rex who used to steal Bullet motorcycle on demand has been arrested by PS Lajpat Nagar. 7 Bullet… https://t.co/Oaa4PaTWYH,NaN,NaN,NaN,NaN
542,1.230173494526169e+18,2020-02-19 16:53:11,DCPSEastDelhi,Delhi Police Week: Visit and counseling of school drop out children in PS Lajpat Nagar. Efforts are being made to r… https://t.co/molgNNkTRE,NaN,NaN,NaN,NaN
543,1.2301729648400425e+18,2020-02-19 16:51:04,DCPSEastDelhi,Delhi Police Week: Awareness and interaction programmes for Senior citizens organised at PS Kalindi Kunj and PS Ama… https://t.co/A0TER8xzWY,NaN,NaN,NaN,NaN
544,1.2301710099966116e+18,2020-02-19 16:43:18,DCPSEastDelhi,Thank you Sir for your visit. Your words of appreciation have motivated entire team of South East District. https://t.co/qv48LVxfgV,NaN,NaN,NaN,NaN
545,1.2301706261842125e+18,2020-02-19 16:41:47,DCPSEastDelhi,"RT @kishanreddybjp: As a part of Delhi Police Week Celebrations, visited Kalkaji Police Station today, along with the Commisioner of @Delhi…",NaN,"['@kishanreddybjp', '@Delhi']",NaN,NaN
546,1.2294502271672689e+18,2020-02-17 16:59:10,DCPSEastDelhi,"RT @DcpNorthDelhi: "" अभिमान मेरा है दिल्ली पुलिस ""
The Delhi Police Song
@DelhiPolice https://t.co/pkXXso0rJX",NaN,"['@DcpNorthDelhi', '@DelhiPolice']",NaN,NaN
547,1.229372067402875e+18,2020-02-17 11:48:36,DCPSEastDelhi,Delhi Police Week: Drawing competition at PS Sarita Vihar and Visit to PS Jaitpur was organised for School children… https://t.co/cguTz4Llue,NaN,NaN,NaN,NaN
548,1.2293443916990833e+18,2020-02-17 09:58:37,DCPSEastDelhi,Delhi Police Week: Legal awareness programme for the residents of JJ colony MPK was organized by the team of PS Kal… https://t.co/s2DIboDC6Q,NaN,NaN,NaN,NaN
549,1.2290288293409464e+18,2020-02-16 13:04:41,DCPSEastDelhi,"Congratulations to team SED and Inspr Sandeep Ghai, SHO PS Kalkaji for trophy of 2nd best police station on the occ… https://t.co/mXhUFABsAE",NaN,NaN,NaN,NaN
550,1.2290288293409464e+18,2020-02-16 13:04:41,DCPSEastDelhi,"Congratulations to team SED and Inspr Sandeep Ghai, SHO PS Kalkaji for trophy of 2nd best police station on the occ… https://t.co/mXhUFABsAE",NaN,NaN,NaN,NaN
551,1.2289554207833047e+18,2020-02-16 08:12:59,DCPSEastDelhi,"PS Lajpat Nagar: Captured in CCTV, Identified through Face recognition app and use of technical surveillance, Day B… https://t.co/l1A5qmm9ec",NaN,NaN,NaN,NaN
552,1.2275846623791882e+18,2020-02-12 13:26:05,DCPSEastDelhi,"Interaction and discussion over the crime and local issues with Respectables, Members of Resident Welfare Associati… https://t.co/93Pdfem0Nm",NaN,NaN,NaN,NaN
553,1.2271328656466944e+18,2020-02-11 07:30:48,DCPSEastDelhi,"""3/3"" However, it is to reiterate that following the highest standards of professional policing, utmost patience an… https://t.co/5C8f9qQHBT",NaN,NaN,NaN,NaN
554,1.2271327781073756e+18,2020-02-11 07:30:27,DCPSEastDelhi,"""2/3"" the correct state of facts before proceeding with the wholly inappropriate and incorrect publication..

These… https://t.co/ljxD2dG4Yl",NaN,NaN,NaN,NaN
555,1.227132695601238e+18,2020-02-11 07:30:08,DCPSEastDelhi,"""1/3"" A section of the media has reported that some toxic chemical spray was used and injuries were inflicted upon… https://t.co/94wWI4czm9",NaN,NaN,NaN,NaN
556,1.2269162355663626e+18,2020-02-10 17:10:00,DCPSEastDelhi,The SEDpolice excercised utmost restraint in handling the aggressive JamiaStudents n other agitators near HolyFamil… https://t.co/lIYEUO1kb1,NaN,NaN,NaN,NaN
557,1.2260255824350618e+18,2020-02-08 06:10:51,DCPSEastDelhi,"RT @DelhiPolice: Helping the citizens in exercising their democratic right.
#DelhiElections2020 https://t.co/3xbVLEAjfO",NaN,['@DelhiPolice'],NaN,NaN
558,1.2260185980548506e+18,2020-02-08 05:43:06,DCPSEastDelhi,"RT @ADcpsouthdelhi: Assisting the nonagenarians DLA 2020.
@DCPSouthDelhi @DelhiPolice https://t.co/fuUOqcMXzX",NaN,"['@ADcpsouthdelhi', '@DCPSouthDelhi', '@DelhiPolice']",NaN,NaN
559,1.226009924498387e+18,2020-02-08 05:08:38,DCPSEastDelhi,"Festival of Democracy: Enthusiast Voters show their strength in Shaheen Bagh, Jamia, Kalindi Kunj and other areas o… https://t.co/O1ncwWWmWi",NaN,NaN,NaN,NaN
560,1.225983890709336e+18,2020-02-08 03:25:11,DCPSEastDelhi,SED police staff assisting the elderly and those voters who need assistance. #socialresponsibility @DelhiPolice… https://t.co/EaK49z2UcK,['#socialresponsibility'],['@DelhiPolice'],NaN,NaN
561,1.225981360097022e+18,2020-02-08 03:15:08,DCPSEastDelhi,"RT @HarleenParmar: Our cool selfie points at Polling stations. ""Chalo vote karke aate hain"" #GetInked #GoVote #DelhiElection2020 https://t.…","['#GetInked', '#GoVote']",['@HarleenParmar'],NaN,NaN
562,1.2259463934848082e+18,2020-02-08 00:56:11,DCPSEastDelhi,"Intensive Border Naka Checking at DND, Badarpur, Karni Singh Shooting range and other interstate borders in the ear… https://t.co/GS6hJd1bC0",NaN,NaN,NaN,NaN
563,1.2257741509432934e+18,2020-02-07 13:31:46,DCPSEastDelhi,Visit to Critical Polling Premises with DEO SE District and interaction with Polling parties. @DelhiPolice… https://t.co/UTXPCSfYG9,NaN,['@DelhiPolice'],NaN,NaN
564,1.2409104207952445e+18,2020-03-20 07:57:53,AmrapaliVillage,@hydcitypolice 👍👏 well done would request @Uppolice @ghaziabadpolice @DelhiPolice @dtptraffic @uptrafficpolice… https://t.co/jPiTaP8MlT,NaN,"['@hydcitypolice', '@Uppolice', '@ghaziabadpolice', '@DelhiPolice', '@dtptraffic', '@uptrafficpolice']",NaN,NaN
565,1.240883203218346e+18,2020-03-20 06:09:44,RPSMODRAN,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
566,1.240883078878249e+18,2020-03-20 06:09:15,RPSMODRAN,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
567,1.2407472430171054e+18,2020-03-19 21:09:29,yuvadeshka,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
568,1.2406763747648512e+18,2020-03-19 16:27:53,MaheshMynation,RT @MyNationPrasadv: @iamarunjain @ipsnaithani @SspGhaziabad @igrangemeerut @adgzonemeerut @Uppolice @ghaziabadpolice @dm_ghaziabad @dgpup…,NaN,"['@MyNationPrasadv', '@iamarunjain', '@ipsnaithani', '@SspGhaziabad', '@igrangemeerut', '@adgzonemeerut', '@Uppolice', '@ghaziabadpolice', '@dm_ghaziabad', '@dgpup']",NaN,NaN
569,1.2406596075524833e+18,2020-03-19 15:21:15,Akhiles89913561,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
570,1.240625636189696e+18,2020-03-19 13:06:16,himanshu0070070,RT @MyNationPrasadv: @iamarunjain @ipsnaithani @SspGhaziabad @igrangemeerut @adgzonemeerut @Uppolice @ghaziabadpolice @dm_ghaziabad @dgpup…,NaN,"['@MyNationPrasadv', '@iamarunjain', '@ipsnaithani', '@SspGhaziabad', '@igrangemeerut', '@adgzonemeerut', '@Uppolice', '@ghaziabadpolice', '@dm_ghaziabad', '@dgpup']",NaN,NaN
571,1.240621847277908e+18,2020-03-19 12:51:12,GMynation,RT @MyNationPrasadv: @iamarunjain @ipsnaithani @SspGhaziabad @igrangemeerut @adgzonemeerut @Uppolice @ghaziabadpolice @dm_ghaziabad @dgpup…,NaN,"['@MyNationPrasadv', '@iamarunjain', '@ipsnaithani', '@SspGhaziabad', '@igrangemeerut', '@adgzonemeerut', '@Uppolice', '@ghaziabadpolice', '@dm_ghaziabad', '@dgpup']",NaN,NaN
572,1.240616462001324e+18,2020-03-19 12:29:48,iamarunjain,RT @MyNationPrasadv: @iamarunjain @ipsnaithani @SspGhaziabad @igrangemeerut @adgzonemeerut @Uppolice @ghaziabadpolice @dm_ghaziabad @dgpup…,NaN,"['@MyNationPrasadv', '@iamarunjain', '@ipsnaithani', '@SspGhaziabad', '@igrangemeerut', '@adgzonemeerut', '@Uppolice', '@ghaziabadpolice', '@dm_ghaziabad', '@dgpup']",NaN,NaN
573,1.240615601971716e+18,2020-03-19 12:26:23,MyNationPrasadv,@iamarunjain @ipsnaithani @SspGhaziabad @igrangemeerut @adgzonemeerut @Uppolice @ghaziabadpolice @dm_ghaziabad… https://t.co/RN9hd0sIIM,NaN,"['@iamarunjain', '@ipsnaithani', '@SspGhaziabad', '@igrangemeerut', '@adgzonemeerut', '@Uppolice', '@ghaziabadpolice', '@dm_ghaziabad']",NaN,NaN
574,1.2405800388120003e+18,2020-03-19 10:05:04,vishalsingh6894,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
575,1.2405546459041833e+18,2020-03-19 08:24:10,ReenaAkshra,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
576,1.2405145405901373e+18,2020-03-19 05:44:48,maheshkrjha,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
577,1.24048930009489e+18,2020-03-19 04:04:30,vishalbhiwani1,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
578,1.2404690979192955e+18,2020-03-19 02:44:14,AkRohilla4,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
579,1.2404646385648517e+18,2020-03-19 02:26:31,OmshivnarayanC,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
580,1.240450960733819e+18,2020-03-19 01:32:10,Sanjayl46627733,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
581,1.2403719269476188e+18,2020-03-18 20:18:07,ashishuk38,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
582,1.240347909498884e+18,2020-03-18 18:42:40,Ashish981645426,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
583,1.2403239808771564e+18,2020-03-18 17:07:35,tusharprachi,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
584,1.2403208863322153e+18,2020-03-18 16:55:18,MukeshM27045668,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
585,1.2403167086754447e+18,2020-03-18 16:38:41,pickooo,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
586,1.24028628093764e+18,2020-03-18 14:37:47,manikantca,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
587,1.240279452623364e+18,2020-03-18 14:10:39,NITINKUMAR9488,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
588,1.2402794463276605e+18,2020-03-18 14:10:37,NITINKUMAR9488,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
589,1.2402780589232497e+18,2020-03-18 14:05:07,RajatTy12345,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
590,1.2402777831855145e+18,2020-03-18 14:04:01,laxmandiwvedi,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
591,1.2402709300031652e+18,2020-03-18 13:36:47,pokaabhii,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
592,1.240267852168528e+18,2020-03-18 13:24:33,SD_PresidentDl,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
593,1.240266926984577e+18,2020-03-18 13:20:53,krishangoenka,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
594,1.240266435437269e+18,2020-03-18 13:18:55,Vishal_Fighter,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
595,1.240266206709506e+18,2020-03-18 13:18:01,Sajjan_Delhi,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
596,1.2402613641336873e+18,2020-03-18 12:58:46,BhuvneshYadav,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
597,1.240260430125097e+18,2020-03-18 12:55:04,mintoochaturved,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
598,1.240260166374822e+18,2020-03-18 12:54:01,ZahirMustafabad,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
599,1.2402601193313608e+18,2020-03-18 12:53:50,DelhiPolice,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
600,1.2402569159822213e+18,2020-03-18 12:41:06,gauravrajtweets,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
601,1.2402561278052106e+18,2020-03-18 12:37:58,Rajivan22291838,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
602,1.2402557843128115e+18,2020-03-18 12:36:36,deepakrao,RT @DCPNewDelhi: PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and Imran…,NaN,['@DCPNewDelhi'],NaN,NaN
603,1.240255183290073e+18,2020-03-18 12:34:13,DCPNewDelhi,PS Chanakyapuri has solved two cases of theft by arresting two accused persons namely Avinash Kumar r/o Kannauj and… https://t.co/PIwoQfsc7a,NaN,NaN,NaN,NaN
604,1.2402534245469307e+18,2020-03-18 12:27:13,aksinhaster,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
605,1.2402503497613926e+18,2020-03-18 12:15:00,AmandeepBharth,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
606,1.2402307200411525e+18,2020-03-18 10:57:00,Atiq_Malik1,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
607,1.2402203008237814e+18,2020-03-18 10:15:36,vinulavi_25,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
608,1.2402197959092756e+18,2020-03-18 10:13:36,RajatTy12345,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
609,1.2402163463920148e+18,2020-03-18 09:59:53,being_penman,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
610,1.2402107713818665e+18,2020-03-18 09:37:44,DvfGzb,@ipsnaithani @ghaziabadpolice @Uppolice @ANI @CMOfficeUP @dgpup @TOIMumbai @TOIHyderabad @DelhiPolice @PTI_News Well done ghaziabad police,NaN,"['@ipsnaithani', '@ghaziabadpolice', '@Uppolice', '@ANI', '@CMOfficeUP', '@dgpup', '@TOIMumbai', '@TOIHyderabad', '@DelhiPolice', '@PTI_News']",NaN,NaN
611,1.2402106616546632e+18,2020-03-18 09:37:18,DvfGzb,"RT @ipsnaithani: #Ghaziabad पुलिस परिवार की तरफ से #होली की हार्दिक शुभकामनाएं!
#अनुरोध-शराब पीकर गाड़ी न चलाएं, हुड़दंगबाजी न करे,सुरक्षित…",['#Ghaziabad'],['@ipsnaithani'],NaN,NaN
612,1.240209256734806e+18,2020-03-18 09:31:43,prameshjain12,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
613,1.2402067201708524e+18,2020-03-18 09:21:38,puneet89tyagi,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
614,1.2402022023643136e+18,2020-03-18 09:03:41,haiderkhan1983,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
615,1.2401998157299057e+18,2020-03-18 08:54:12,Sajjan_Delhi,RT @DCPNWestDelhi: ASI Babulal &amp; Ct Paramjeet of PS Maurya Enclave have arrested accused Sahid r/o Ghaziabad and recovered entire jewellery…,NaN,['@DCPNWestDelhi'],NaN,NaN
